"HAULJOIN","CRUISE","VESSEL","HAUL","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","SAMPLING_FACTOR","CHELA_HEIGHT","STATIONID"
816210,199501,89,232,68580,1,NA,79,2,1.6781,NA,"F-04"
816210,199501,89,232,68580,1,NA,89,2,1.6781,NA,"F-04"
816210,199501,89,232,68580,1,NA,81,2,1.6781,NA,"F-04"
816210,199501,89,232,68580,1,NA,98,2,1.6781,NA,"F-04"
816210,199501,89,232,68580,1,NA,86,2,1.6781,NA,"F-04"
816210,199501,89,232,68580,1,NA,107,2,1.6781,NA,"F-04"
816210,199501,89,232,68580,1,NA,86,2,1.6781,NA,"F-04"
816210,199501,89,232,68580,1,NA,93,2,1.6781,NA,"F-04"
816210,199501,89,232,68580,1,NA,101,2,1.6781,NA,"F-04"
816210,199501,89,232,68580,1,NA,90,2,1.6781,NA,"F-04"
816219,199501,89,241,68580,1,NA,79,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,101,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,97,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,77,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,66,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,99,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,83,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,95,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,99,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,103,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,107,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,91,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,102,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,96,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,94,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,117,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,110,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,99,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,88,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,87,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,97,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,101,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,83,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,92,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,103,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,88,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,82,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,84,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,90,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,94,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,95,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,101,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,91,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,94,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,110,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,108,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,107,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,107,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,102,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,91,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,80,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,85,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,84,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,91,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,94,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,114,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,107,2,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,68,4,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,66,4,1,NA,"F-05"
816219,199501,89,241,68580,1,NA,76,4,1,NA,"F-05"
816219,199501,89,241,68580,2,NA,74,2,1,NA,"F-05"
816220,199501,89,242,68560,1,NA,128,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,94,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,121,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,110,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,93,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,106,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,105,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,114,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,117,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,103,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,97,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,99,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,105,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,109,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,105,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,95,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,107,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,102,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,108,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,96,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,109,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,81,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,82,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,87,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,82,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,89,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,84,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,102,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,91,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,101,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,88,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,89,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,94,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,88,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,84,2,1,NA,"F-05"
816218,199501,89,240,68580,1,NA,99,2,1,NA,"F-05"
816226,199501,89,248,68560,1,NA,118,4,1,NA,"G-08"
816226,199501,89,248,68560,2,NA,95,4,1,NA,"G-08"
816226,199501,89,248,68560,2,NA,101,4,1,NA,"G-08"
816226,199501,89,248,69400,1,107,NA,3,1,NA,"G-08"
816227,199501,89,249,69322,1,140,NA,2,1,NA,"G-08"
816227,199501,89,249,69322,1,155,NA,2,1,NA,"G-08"
816227,199501,89,249,69322,1,170,NA,2,1,NA,"G-08"
816227,199501,89,249,69322,1,138,NA,2,1,NA,"G-08"
816227,199501,89,249,68560,1,NA,138,2,1,NA,"G-08"
816227,199501,89,249,68560,1,NA,145,2,1,NA,"G-08"
816227,199501,89,249,68560,1,NA,150,2,1,NA,"G-08"
816227,199501,89,249,68560,1,NA,162,2,1,NA,"G-08"
816227,199501,89,249,68560,1,NA,154,2,1,NA,"G-08"
816227,199501,89,249,68560,1,NA,156,2,1,NA,"G-08"
816227,199501,89,249,68560,1,NA,166,2,1,NA,"G-08"
816227,199501,89,249,68560,1,NA,147,2,1,NA,"G-08"
816227,199501,89,249,68560,1,NA,73,2,1,NA,"G-08"
816227,199501,89,249,68560,1,NA,112,3,1,NA,"G-08"
816227,199501,89,249,68560,1,NA,131,4,1,NA,"G-08"
816228,199501,89,250,69322,1,150,NA,2,1,NA,"G-08"
816228,199501,89,250,69322,1,151,NA,2,1,NA,"G-08"
816228,199501,89,250,69322,1,146,NA,2,1,NA,"G-08"
816228,199501,89,250,69322,1,156,NA,2,1,NA,"G-08"
816228,199501,89,250,69322,1,141,NA,2,1,NA,"G-08"
816228,199501,89,250,69322,1,137,NA,2,1,NA,"G-08"
816228,199501,89,250,69322,1,136,NA,2,1,NA,"G-08"
816228,199501,89,250,69322,1,154,NA,2,1,NA,"G-08"
816210,199501,89,232,68580,1,NA,55,3,1.6781,NA,"F-04"
816210,199501,89,232,68580,1,NA,50,3,1.6781,NA,"F-04"
816211,199501,89,233,68560,1,NA,98,4,1,NA,"F-04"
816211,199501,89,233,68560,1,NA,89,4,1,NA,"F-04"
816211,199501,89,233,68560,1,NA,120,4,1,NA,"F-04"
816211,199501,89,233,68560,1,NA,112,4,1,NA,"F-04"
816211,199501,89,233,68560,1,NA,108,4,1,NA,"F-04"
816211,199501,89,233,68560,1,NA,113,4,1,NA,"F-04"
816211,199501,89,233,68560,1,NA,121,4,1,NA,"F-04"
816211,199501,89,233,68560,1,NA,101,4,1,NA,"F-04"
816211,199501,89,233,68560,1,NA,115,4,1,NA,"F-04"
816226,199501,89,248,68560,1,NA,118,4,1,NA,"G-08"
816203,199501,89,225,68560,2,NA,85,2,1,NA,"G-02"
816203,199501,89,225,68560,2,NA,67,2,1,NA,"G-02"
816203,199501,89,225,69322,2,114,NA,2,1,NA,"G-02"
816204,199501,89,226,68560,1,NA,73,2,1,NA,"G-02"
816204,199501,89,226,68560,1,NA,79,2,1,NA,"G-02"
816204,199501,89,226,68560,1,NA,104,4,1,NA,"G-02"
816204,199501,89,226,68560,1,NA,91,4,1,NA,"G-02"
816204,199501,89,226,68560,1,NA,83,4,1,NA,"G-02"
816204,199501,89,226,68560,1,NA,101,4,1,NA,"G-02"
816204,199501,89,226,68560,1,NA,105,4,1,NA,"G-02"
816204,199501,89,226,68560,1,NA,95,4,1,NA,"G-02"
816204,199501,89,226,68560,1,NA,92,4,1,NA,"G-02"
816220,199501,89,242,68580,1,NA,100,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,90,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,104,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,104,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,94,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,86,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,80,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,85,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,89,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,101,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,110,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,77,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,100,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,114,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,96,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,89,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,88,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,92,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,93,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,111,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,104,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,120,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,94,2,1,NA,"F-05"
816220,199501,89,242,68580,1,NA,90,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,84,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,81,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,92,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,96,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,95,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,97,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,95,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,92,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,85,2,1,NA,"F-05"
816221,199501,89,243,68580,1,NA,105,2,1,NA,"F-05"
816204,199501,89,226,68560,2,NA,88,2,1,NA,"G-02"
816204,199501,89,226,68560,2,NA,47,2,1,NA,"G-02"
816204,199501,89,226,68560,2,NA,38,2,1,NA,"G-02"
816204,199501,89,226,68560,2,NA,37,2,1,NA,"G-02"
816204,199501,89,226,68560,2,NA,82,4,1,NA,"G-02"
816204,199501,89,226,68560,2,NA,84,4,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,95,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,94,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,90,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,108,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,94,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,84,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,82,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,85,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,88,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,93,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,84,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,46,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,83,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,84,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,84,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,78,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,70,2,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,73,4,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,59,4,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,75,4,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,72,4,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,79,4,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,75,4,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,66,4,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,65,4,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,64,4,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,78,3,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,62,3,1,NA,"G-02"
816204,199501,89,226,68580,1,NA,63,3,1,NA,"G-02"
816204,199501,89,226,68580,2,NA,60,3,1,NA,"G-02"
816205,199501,89,227,68560,2,NA,44,2,1,NA,"G-02"
816205,199501,89,227,68560,2,NA,62,2,1,NA,"G-02"
816205,199501,89,227,68560,2,NA,51,2,1,NA,"G-02"
816205,199501,89,227,68560,2,NA,47,2,1,NA,"G-02"
816205,199501,89,227,68560,2,NA,45,2,1,NA,"G-02"
816205,199501,89,227,68560,2,NA,51,2,1,NA,"G-02"
816205,199501,89,227,68560,2,NA,48,2,1,NA,"G-02"
816205,199501,89,227,68560,2,NA,32,2,1,NA,"G-02"
816205,199501,89,227,68560,1,NA,53,2,1,NA,"G-02"
816205,199501,89,227,68560,1,NA,32,2,1,NA,"G-02"
816205,199501,89,227,68560,1,NA,49,2,1,NA,"G-02"
816205,199501,89,227,68560,1,NA,119,3,1,NA,"G-02"
816205,199501,89,227,68560,1,NA,100,4,1,NA,"G-02"
816205,199501,89,227,68560,1,NA,115,4,1,NA,"G-02"
816205,199501,89,227,68560,1,NA,105,4,1,NA,"G-02"
816205,199501,89,227,68560,1,NA,109,4,1,NA,"G-02"
816205,199501,89,227,68560,1,NA,102,4,1,NA,"G-02"
816205,199501,89,227,68560,1,NA,83,4,1,NA,"G-02"
816205,199501,89,227,68580,2,NA,56,3,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,91,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,85,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,82,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,88,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,86,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,83,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,115,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,71,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,101,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,93,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,72,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,87,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,72,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,98,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,86,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,90,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,93,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,83,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,88,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,66,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,95,2,1,NA,"G-02"
816205,199501,89,227,68580,1,NA,59,4,1,NA,"G-02"
816206,199501,89,228,68560,1,NA,106,4,1,NA,"G-02"
816206,199501,89,228,68560,1,NA,114,4,1,NA,"G-02"
816206,199501,89,228,68560,1,NA,32,2,1,NA,"G-02"
816206,199501,89,228,68560,1,NA,41,2,1,NA,"G-02"
816206,199501,89,228,68560,1,NA,54,2,1,NA,"G-02"
816206,199501,89,228,68560,2,NA,79,4,1,NA,"G-02"
816206,199501,89,228,68560,2,NA,41,2,1,NA,"G-02"
816206,199501,89,228,68560,2,NA,29,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,102,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,101,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,96,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,93,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,108,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,88,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,87,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,88,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,90,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,103,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,95,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,87,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,97,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,69,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,87,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,69,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,68,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,86,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,102,2,1,NA,"G-02"
816206,199501,89,228,68580,1,NA,90,2,1,NA,"G-02"
816203,199501,89,225,68580,1,NA,92,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,90,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,93,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,73,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,87,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,96,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,102,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,85,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,87,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,91,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,81,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,84,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,90,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,89,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,90,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,97,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,97,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,89,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,95,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,84,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,84,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,94,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,83,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,60,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,61,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,87,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,98,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,87,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,90,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,89,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,85,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,95,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,75,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,82,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,86,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,80,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,86,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,92,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,88,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,94,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,94,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,97,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,92,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,66,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,87,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,75,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,86,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,73,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,88,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,82,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,82,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,104,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,73,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,88,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,87,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,90,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,79,3,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,78,3,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,54,3,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,64,3,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,51,3,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,74,3,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,76,3,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,75,4,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,85,4,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,68,4,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,69,4,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,89,4,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,86,4,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,63,4,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,65,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,99,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,95,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,87,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,95,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,89,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,78,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,83,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,99,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,85,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,89,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,85,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,92,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,85,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,77,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,89,2,2.0347,NA,"G-02"
816224,199501,89,246,68560,1,NA,152,3,1,NA,"F-08"
816224,199501,89,246,68560,1,NA,128,3,1,NA,"F-08"
816224,199501,89,246,68560,1,NA,127,3,1,NA,"F-08"
816224,199501,89,246,68560,1,NA,129,3,1,NA,"F-08"
816224,199501,89,246,68560,1,NA,124,4,1,NA,"F-08"
816224,199501,89,246,68560,1,NA,117,4,1,NA,"F-08"
816224,199501,89,246,68560,2,NA,108,4,1,NA,"F-08"
816224,199501,89,246,68560,2,NA,96,4,1,NA,"F-08"
816224,199501,89,246,68560,2,NA,103,4,1,NA,"F-08"
816224,199501,89,246,68580,1,NA,80,3,1,NA,"F-08"
816225,199501,89,247,69322,1,147,NA,2,1,NA,"G-08"
816225,199501,89,247,69322,1,135,NA,2,1,NA,"G-08"
816225,199501,89,247,69322,1,145,NA,2,1,NA,"G-08"
816225,199501,89,247,69322,1,126,NA,2,1,NA,"G-08"
816225,199501,89,247,68560,1,NA,138,2,1,NA,"G-08"
816225,199501,89,247,68560,1,NA,121,2,1,NA,"G-08"
816225,199501,89,247,68560,1,NA,137,2,1,NA,"G-08"
816225,199501,89,247,68560,1,NA,136,2,1,NA,"G-08"
816225,199501,89,247,68560,1,NA,143,2,1,NA,"G-08"
816225,199501,89,247,68560,1,NA,130,2,1,NA,"G-08"
816225,199501,89,247,68560,1,NA,144,3,1,NA,"G-08"
816225,199501,89,247,68560,1,NA,140,3,1,NA,"G-08"
816225,199501,89,247,68560,1,NA,136,3,1,NA,"G-08"
816226,199501,89,248,69322,1,128,NA,2,1,NA,"G-08"
816226,199501,89,248,69322,1,141,NA,2,1,NA,"G-08"
816226,199501,89,248,69322,1,131,NA,2,1,NA,"G-08"
816226,199501,89,248,69322,1,154,NA,2,1,NA,"G-08"
816226,199501,89,248,69322,1,180,NA,2,1,NA,"G-08"
816226,199501,89,248,69322,1,169,NA,2,1,NA,"G-08"
816203,199501,89,225,68580,1,NA,94,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,93,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,85,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,102,2,2.0347,NA,"G-02"
816203,199501,89,225,68580,1,NA,90,2,2.0347,NA,"G-02"
816211,199501,89,233,68580,1,NA,107,2,1,NA,"F-04"
816211,199501,89,233,68580,1,NA,92,2,1,NA,"F-04"
816211,199501,89,233,68580,1,NA,100,2,1,NA,"F-04"
816211,199501,89,233,68580,1,NA,91,2,1,NA,"F-04"
816211,199501,89,233,68580,1,NA,94,2,1,NA,"F-04"
