SPECIES_CODE,SEX,WIDTH,LENGTH,SHELL_CONDITION,SAMPLING_FACTOR,VESSEL,HAUL,CRUISE
68560,1,119,,3,1,89,423,199801
68560,1,120,,5,1,89,423,199801
68560,1,138,,5,1,89,423,199801
68580,1,77,,4,1,89,423,199801
69322,2,,137,2,1,89,423,199801
69322,1,,108,2,1,89,423,199801
69322,1,,113,3,1,89,423,199801
69322,2,,110,2,1,89,423,199801
69322,2,,98,2,1,89,423,199801
69322,2,,106,2,1,89,423,199801
69322,2,,102,2,1,89,423,199801
69322,2,,102,2,1,89,423,199801
69322,1,,112,2,1,89,423,199801
69322,2,,73,2,1,89,423,199801
69322,1,,116,2,1,89,423,199801
69322,2,,109,2,1,89,423,199801
69322,2,,103,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,110,2,1,89,423,199801
69322,2,,104,2,1,89,423,199801
69322,2,,99,2,1,89,423,199801
69322,2,,107,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,103,2,1,89,423,199801
69322,2,,100,2,1,89,423,199801
69322,1,,120,2,1,89,423,199801
69322,1,,116,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,1,,110,2,1,89,423,199801
69322,1,,158,4,1,89,423,199801
69322,1,,103,2,1,89,423,199801
69322,1,,130,2,1,89,423,199801
69322,1,,111,2,1,89,423,199801
69322,1,,101,2,1,89,423,199801
69322,1,,89,2,1,89,423,199801
69322,2,,92,2,1,89,423,199801
69322,1,,110,2,1,89,423,199801
69322,1,,79,2,1,89,423,199801
69322,2,,92,2,1,89,423,199801
69322,1,,88,2,1,89,423,199801
69322,1,,90,2,1,89,423,199801
69322,1,,128,2,1,89,423,199801
69322,1,,78,2,1,89,423,199801
69322,2,,111,2,1,89,423,199801
69322,1,,125,2,1,89,423,199801
69322,1,,114,2,1,89,423,199801
69322,1,,117,2,1,89,423,199801
69322,1,,114,2,1,89,423,199801
69322,1,,107,2,1,89,423,199801
69322,1,,89,2,1,89,423,199801
69322,1,,100,2,1,89,423,199801
69322,1,,124,2,1,89,423,199801
69322,2,,107,2,1,89,423,199801
69322,2,,135,2,1,89,423,199801
69322,2,,109,2,1,89,423,199801
69322,2,,147,2,1,89,423,199801
69322,2,,105,2,1,89,423,199801
69322,2,,118,2,1,89,423,199801
69322,2,,150,2,1,89,423,199801
69322,2,,106,2,1,89,423,199801
69322,2,,107,2,1,89,423,199801
69322,2,,113,2,1,89,423,199801
69322,2,,107,2,1,89,423,199801
69322,2,,101,2,1,89,423,199801
69322,2,,100,2,1,89,423,199801
69322,2,,107,2,1,89,423,199801
69322,2,,103,2,1,89,423,199801
69322,2,,113,2,1,89,423,199801
69322,2,,98,2,1,89,423,199801
69322,2,,112,2,1,89,423,199801
69322,2,,109,2,1,89,423,199801
69322,2,,109,2,1,89,423,199801
69322,2,,111,2,1,89,423,199801
69322,2,,101,2,1,89,423,199801
69322,2,,104,2,1,89,423,199801
69322,2,,96,2,1,89,423,199801
69322,2,,118,2,1,89,423,199801
69322,2,,103,2,1,89,423,199801
69322,2,,149,2,1,89,423,199801
69322,2,,80,2,1,89,423,199801
69322,2,,102,2,1,89,423,199801
69322,2,,130,2,1,89,423,199801
69322,2,,105,2,1,89,423,199801
69322,2,,133,2,1,89,423,199801
69322,2,,129,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,104,2,1,89,423,199801
69322,2,,138,2,1,89,423,199801
69322,2,,99,2,1,89,423,199801
69322,2,,130,2,1,89,423,199801
69322,2,,114,2,1,89,423,199801
69322,2,,104,2,1,89,423,199801
69322,2,,147,2,1,89,423,199801
69322,2,,112,2,1,89,423,199801
69322,2,,115,2,1,89,423,199801
69322,2,,100,2,1,89,423,199801
69322,2,,106,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,102,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,100,2,1,89,423,199801
69322,2,,98,2,1,89,423,199801
69322,2,,109,2,1,89,423,199801
69322,2,,99,2,1,89,423,199801
69322,2,,103,2,1,89,423,199801
69322,2,,105,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,98,2,1,89,423,199801
69322,2,,116,2,1,89,423,199801
69322,2,,105,2,1,89,423,199801
69322,2,,105,2,1,89,423,199801
69322,2,,96,2,1,89,423,199801
69322,2,,99,2,1,89,423,199801
69322,2,,103,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,126,2,1,89,423,199801
69322,2,,95,2,1,89,423,199801
69322,2,,104,2,1,89,423,199801
69322,2,,110,2,1,89,423,199801
69322,2,,115,2,1,89,423,199801
69322,2,,106,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,151,2,1,89,423,199801
69322,2,,105,2,1,89,423,199801
69322,2,,104,2,1,89,423,199801
69322,2,,119,2,1,89,423,199801
69322,2,,156,2,1,89,423,199801
69322,2,,105,2,1,89,423,199801
69322,2,,137,2,1,89,423,199801
69322,2,,101,2,1,89,423,199801
69322,2,,116,2,1,89,423,199801
69322,2,,107,2,1,89,423,199801
69322,2,,116,2,1,89,423,199801
69322,2,,145,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,123,2,1,89,423,199801
69322,2,,122,2,1,89,423,199801
69322,2,,101,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,133,2,1,89,423,199801
69322,2,,142,2,1,89,423,199801
69322,2,,139,2,1,89,423,199801
69322,1,,150,4,1,89,423,199801
69322,1,,109,2,1,89,423,199801
69322,1,,128,4,1,89,423,199801
69322,1,,152,4,1,89,423,199801
69322,1,,133,4,1,89,423,199801
69322,1,,154,5,1,89,423,199801
69322,1,,158,5,1,89,423,199801
69322,1,,157,5,1,89,423,199801
69322,1,,155,5,1,89,423,199801
69322,1,,161,5,1,89,423,199801
69322,1,,160,4,1,89,423,199801
69322,2,,81,2,1,89,423,199801
69322,1,,147,3,1,89,423,199801
69322,1,,93,2,1,89,423,199801
69322,1,,84,2,1,89,423,199801
69322,1,,104,2,1,89,423,199801
69322,1,,117,2,1,89,423,199801
69322,1,,113,2,1,89,423,199801
69322,1,,120,2,1,89,423,199801
69322,1,,83,2,1,89,423,199801
69322,1,,109,2,1,89,423,199801
69322,1,,98,2,1,89,423,199801
69322,2,,109,2,1,89,423,199801
69322,1,,110,3,1,89,423,199801
69322,2,,111,2,1,89,423,199801
69322,2,,101,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,128,3,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,95,2,1,89,423,199801
69322,2,,96,2,1,89,423,199801
69322,1,,187,4,1,89,423,199801
69322,1,,137,3,1,89,423,199801
69322,1,,153,4,1,89,423,199801
69322,1,,140,3,1,89,423,199801
69322,1,,159,4,1,89,423,199801
69322,1,,105,3,1,89,423,199801
69322,1,,117,3,1,89,423,199801
69322,1,,93,2,1,89,423,199801
69322,1,,133,2,1,89,423,199801
69322,1,,146,4,1,89,423,199801
69322,1,,142,4,1,89,423,199801
69322,2,,117,2,1,89,423,199801
69322,1,,124,3,1,89,423,199801
69322,2,,125,2,1,89,423,199801
69322,1,,143,3,1,89,423,199801
69322,2,,99,2,1,89,423,199801
69322,2,,139,2,1,89,423,199801
69322,2,,115,2,1,89,423,199801
69322,2,,150,2,1,89,423,199801
69322,2,,124,2,1,89,423,199801
69322,2,,122,2,1,89,423,199801
69322,2,,138,2,1,89,423,199801
69322,2,,105,2,1,89,423,199801
69322,2,,144,2,1,89,423,199801
69322,2,,100,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,122,2,1,89,423,199801
69322,2,,111,2,1,89,423,199801
69322,2,,134,2,1,89,423,199801
69322,2,,105,2,1,89,423,199801
69322,2,,104,2,1,89,423,199801
69322,2,,108,2,1,89,423,199801
69322,2,,131,2,1,89,423,199801
69322,2,,137,2,1,89,423,199801
69322,2,,111,2,1,89,423,199801
69322,1,,127,2,1,89,423,199801
69322,1,,160,4,1,89,423,199801
69322,2,,119,2,1,89,423,199801
69322,1,,104,2,1,89,423,199801
69322,1,,107,2,1,89,423,199801
69322,2,,139,2,1,89,423,199801
69322,2,,131,2,1,89,423,199801
69322,1,,123,3,1,89,423,199801
69322,1,,103,2,1,89,423,199801
69322,1,,112,2,1,89,423,199801
69322,1,,108,2,1,89,423,199801
69322,1,,92,2,1,89,423,199801
69322,1,,100,2,1,89,423,199801
69322,1,,87,2,1,89,423,199801
69322,1,,84,2,1,89,423,199801
69322,1,,132,3,1,89,423,199801
69322,2,,103,2,1,89,423,199801
69322,1,,122,2,1,89,423,199801
69322,2,,141,2,1,89,423,199801
69322,1,,129,3,1,89,423,199801
69322,1,,113,2,1,89,423,199801
69322,1,,163,2,1,89,423,199801
69322,1,,107,2,1,89,423,199801
69322,1,,115,2,1,89,423,199801
69322,1,,80,2,1,89,423,199801
68560,1,114,,2,1,88,424,199801
68560,1,153,,5,1,88,424,199801
68560,1,155,,5,1,88,424,199801
68560,1,163,,5,1,88,424,199801
68580,1,97,,4,1,88,424,199801
68580,1,70,,5,1,88,424,199801
69322,2,,116,2,1,88,424,199801
69322,2,,94,2,1,88,424,199801
69322,1,,119,2,1,88,424,199801
69322,1,,90,2,1,88,424,199801
69322,2,,113,2,1,88,424,199801
69322,1,,127,2,1,88,424,199801
69322,1,,113,2,1,88,424,199801
69322,1,,119,2,1,88,424,199801
69322,1,,124,2,1,88,424,199801
69322,1,,124,2,1,88,424,199801
69322,2,,107,2,1,88,424,199801
69322,2,,92,2,1,88,424,199801
69322,1,,92,2,1,88,424,199801
69322,1,,124,2,1,88,424,199801
69322,2,,98,2,1,88,424,199801
69322,2,,112,2,1,88,424,199801
69322,1,,106,2,1,88,424,199801
69322,2,,95,2,1,88,424,199801
69322,1,,165,4,1,88,424,199801
69322,2,,106,2,1,88,424,199801
69322,1,,118,2,1,88,424,199801
69322,1,,105,2,1,88,424,199801
69322,1,,166,3,1,88,424,199801
69322,1,,101,2,1,88,424,199801
69322,1,,92,2,1,88,424,199801
69322,1,,120,2,1,88,424,199801
69322,1,,129,2,1,88,424,199801
69322,1,,103,2,1,88,424,199801
69322,1,,113,2,1,88,424,199801
69322,2,,115,2,1,88,424,199801
68580,1,72,,4,1,89,424,199801
69322,2,,110,2,1,89,424,199801
69322,2,,104,2,1,89,424,199801
69322,2,,105,2,1,89,424,199801
69322,2,,118,2,1,89,424,199801
69322,2,,103,2,1,89,424,199801
69322,2,,103,2,1,89,424,199801
69322,2,,110,2,1,89,424,199801
69322,2,,104,2,1,89,424,199801
69322,2,,111,2,1,89,424,199801
69322,2,,105,2,1,89,424,199801
69322,2,,136,2,1,89,424,199801
69322,2,,110,2,1,89,424,199801
69322,2,,105,2,1,89,424,199801
69322,2,,97,2,1,89,424,199801
69322,2,,116,2,1,89,424,199801
69322,2,,105,2,1,89,424,199801
69322,2,,128,2,1,89,424,199801
69322,2,,102,2,1,89,424,199801
69322,2,,108,2,1,89,424,199801
69322,2,,147,2,1,89,424,199801
69322,2,,114,2,1,89,424,199801
69322,2,,135,2,1,89,424,199801
69322,2,,107,2,1,89,424,199801
69322,2,,104,2,1,89,424,199801
69322,2,,103,2,1,89,424,199801
69322,2,,128,2,1,89,424,199801
69322,2,,110,2,1,89,424,199801
69322,2,,112,2,1,89,424,199801
69322,2,,109,2,1,89,424,199801
69322,2,,107,2,1,89,424,199801
69322,2,,104,2,1,89,424,199801
69322,2,,101,2,1,89,424,199801
69322,2,,102,2,1,89,424,199801
69322,2,,110,2,1,89,424,199801
69322,2,,119,2,1,89,424,199801
69322,2,,107,2,1,89,424,199801
69322,2,,101,2,1,89,424,199801
69322,2,,105,2,1,89,424,199801
69322,2,,114,2,1,89,424,199801
69322,2,,105,2,1,89,424,199801
69322,2,,110,2,1,89,424,199801
69322,2,,102,2,1,89,424,199801
69322,2,,117,2,1,89,424,199801
69322,2,,101,2,1,89,424,199801
69322,2,,102,2,1,89,424,199801
69322,2,,102,2,1,89,424,199801
69322,2,,100,2,1,89,424,199801
69322,2,,102,2,1,89,424,199801
69322,2,,108,2,1,89,424,199801
69322,2,,106,2,1,89,424,199801
69322,2,,146,2,1,89,424,199801
69322,2,,131,2,1,89,424,199801
69322,2,,105,2,1,89,424,199801
69322,2,,141,2,1,89,424,199801
69322,2,,96,2,1,89,424,199801
69322,1,,100,2,1,89,424,199801
69322,2,,102,2,1,89,424,199801
69322,1,,75,2,1,89,424,199801
69322,1,,97,2,1,89,424,199801
69322,2,,131,2,1,89,424,199801
69322,2,,147,2,1,89,424,199801
69322,2,,107,2,1,89,424,199801
69322,2,,106,2,1,89,424,199801
69322,2,,999,2,1,89,424,199801
69322,2,,142,2,1,89,424,199801
69322,2,,100,2,1,89,424,199801
69322,2,,100,2,1,89,424,199801
69322,2,,106,2,1,89,424,199801
69322,1,,119,2,1,89,424,199801
69322,2,,111,2,1,89,424,199801
69322,2,,83,2,1,89,424,199801
69322,2,,102,2,1,89,424,199801
69322,2,,103,2,1,89,424,199801
69322,2,,98,2,1,89,424,199801
69322,2,,108,2,1,89,424,199801
69322,2,,109,2,1,89,424,199801
69322,2,,108,2,1,89,424,199801
69322,2,,103,2,1,89,424,199801
69322,2,,128,2,1,89,424,199801
69322,2,,104,2,1,89,424,199801
69322,2,,110,2,1,89,424,199801
69322,1,,88,2,1,89,424,199801
69322,1,,103,2,1,89,424,199801
69322,1,,113,2,1,89,424,199801
69322,2,,112,2,1,89,424,199801
69322,1,,119,2,1,89,424,199801
69322,1,,122,2,1,89,424,199801
69322,1,,93,2,1,89,424,199801
69322,1,,122,2,1,89,424,199801
69322,1,,104,2,1,89,424,199801
69322,1,,93,2,1,89,424,199801
69322,1,,113,2,1,89,424,199801
69322,1,,103,2,1,89,424,199801
69322,1,,114,2,1,89,424,199801
69322,1,,150,3,1,89,424,199801
69322,1,,109,2,1,89,424,199801
69322,1,,108,2,1,89,424,199801
69322,1,,60,2,1,89,424,199801
69322,1,,92,2,1,89,424,199801
69322,1,,163,5,1,89,424,199801
69322,1,,92,2,1,89,424,199801
69322,1,,135,4,1,89,424,199801
69322,1,,99,2,1,89,424,199801
69322,1,,150,4,1,89,424,199801
69322,1,,167,4,1,89,424,199801
69322,1,,125,2,1,89,424,199801
69322,1,,128,3,1,89,424,199801
69322,1,,82,2,1,89,424,199801
68560,1,74,,3,1,88,425,199801
68560,2,98,,4,1,88,425,199801
68560,1,100,,2,1,88,425,199801
68560,1,102,,2,1,88,425,199801
68560,1,127,,2,1,88,425,199801
68560,1,157,,4,1,88,425,199801
68580,1,100,,3,1,88,425,199801
68580,1,104,,3,1,88,425,199801
68580,1,96,,4,1,88,425,199801
68580,1,85,,3,1,88,425,199801
68580,1,112,,4,1,88,425,199801
68580,1,75,,4,1,88,425,199801
68580,1,77,,3,1,88,425,199801
68580,1,82,,4,1,88,425,199801
68580,1,96,,3,1,88,425,199801
68580,1,105,,3,1,88,425,199801
68580,1,105,,3,1,88,425,199801
68580,1,89,,3,1,88,425,199801
68580,1,98,,4,1,88,425,199801
68580,1,90,,3,1,88,425,199801
68580,1,83,,3,1,88,425,199801
69322,2,,113,2,1,88,425,199801
69322,1,,152,3,1,88,425,199801
69322,2,,101,2,1,88,425,199801
69322,1,,148,3,1,88,425,199801
69322,1,,128,2,1,88,425,199801
69322,1,,118,2,1,88,425,199801
69322,1,,109,2,1,88,425,199801
69322,1,,148,3,1,88,425,199801
69322,1,,139,3,1,88,425,199801
69322,1,,124,2,1,88,425,199801
69322,1,,103,2,1,88,425,199801
69322,1,,123,2,1,88,425,199801
69322,1,,109,2,1,88,425,199801
69322,2,,101,2,1,88,425,199801
69322,2,,105,2,1,88,425,199801
69322,2,,106,2,1,88,425,199801
69322,2,,118,2,1,88,425,199801
69322,1,,108,2,1,88,425,199801
69322,2,,104,2,1,88,425,199801
69322,1,,133,2,1,88,425,199801
69322,2,,108,2,1,88,425,199801
69322,2,,92,2,1,88,425,199801
69322,2,,104,2,1,88,425,199801
69322,2,,99,2,1,88,425,199801
69322,2,,99,2,1,88,425,199801
69322,2,,115,2,1,88,425,199801
68560,2,95,,5,1,89,425,199801
68580,1,77,,4,1,89,425,199801
68580,1,78,,5,1,89,425,199801
68580,1,108,,3,1,89,425,199801
68580,1,104,,4,1,89,425,199801
69322,2,,108,2,1,89,425,199801
69322,1,,129,2,1,89,425,199801
69322,1,,118,2,1,89,425,199801
69322,1,,79,2,1,89,425,199801
69322,1,,142,4,1,89,425,199801
69322,1,,127,3,1,89,425,199801
69322,1,,134,3,1,89,425,199801
69322,1,,139,3,1,89,425,199801
69322,1,,128,3,1,89,425,199801
69322,1,,137,3,1,89,425,199801
69322,1,,96,2,1,89,425,199801
69322,1,,155,2,1,89,425,199801
69322,1,,114,2,1,89,425,199801
69322,1,,124,2,1,89,425,199801
69322,2,,108,2,1,89,425,199801
69322,1,,120,2,1,89,425,199801
69322,2,,103,2,1,89,425,199801
69322,1,,157,5,1,89,425,199801
69322,1,,77,2,1,89,425,199801
69322,1,,104,2,1,89,425,199801
69322,1,,118,2,1,89,425,199801
69322,1,,120,2,1,89,425,199801
69322,1,,77,2,1,89,425,199801
69322,1,,130,2,1,89,425,199801
69322,1,,129,2,1,89,425,199801
69322,1,,118,2,1,89,425,199801
69322,1,,126,2,1,89,425,199801
69322,1,,87,2,1,89,425,199801
69322,1,,113,2,1,89,425,199801
69322,1,,110,2,1,89,425,199801
69322,1,,118,2,1,89,425,199801
69322,2,,88,2,1,89,425,199801
69322,2,,102,2,1,89,425,199801
69322,2,,88,2,1,89,425,199801
69322,2,,139,2,1,89,425,199801
69322,2,,99,2,1,89,425,199801
69322,2,,108,2,1,89,425,199801
69322,2,,102,2,1,89,425,199801
69322,2,,106,2,1,89,425,199801
69322,2,,120,2,1,89,425,199801
69322,2,,83,2,1,89,425,199801
69322,2,,84,2,1,89,425,199801
69322,1,,70,2,1,89,425,199801
69322,2,,80,2,1,89,425,199801
69322,2,,97,2,1,89,425,199801
69322,1,,155,4,1,89,425,199801
69322,2,,133,2,1,89,425,199801
69322,2,,100,2,1,89,425,199801
69322,2,,129,2,1,89,425,199801
69322,2,,105,2,1,89,425,199801
69322,2,,123,2,1,89,425,199801
69322,2,,106,2,1,89,425,199801
69322,2,,124,2,1,89,425,199801
69322,2,,87,2,1,89,425,199801
69322,2,,100,2,1,89,425,199801
69322,2,,177,2,1,89,425,199801
69322,1,,115,2,1,89,425,199801
69322,1,,81,2,1,89,425,199801
69322,2,,121,2,1,89,425,199801
69322,2,,102,2,1,89,425,199801
69322,2,,128,2,1,89,425,199801
68560,1,82,,2,1,88,426,199801
68560,1,121,,4,1,88,426,199801
68560,1,140,,4,1,88,426,199801
68580,1,86,,3,1,88,426,199801
68580,1,75,,4,1,88,426,199801
68580,1,82,,4,1,88,426,199801
68580,1,72,,3,1,88,426,199801
68580,1,85,,4,1,88,426,199801
68580,1,74,,5,1,88,426,199801
68580,1,72,,4,1,88,426,199801
68580,1,123,,3,1,88,426,199801
68580,1,84,,3,1,88,426,199801
68580,1,108,,3,1,88,426,199801
68580,1,94,,3,1,88,426,199801
68580,1,76,,4,1,88,426,199801
68580,1,73,,3,1,88,426,199801
69322,2,,101,2,1,88,426,199801
69322,1,,92,2,1,88,426,199801
69322,2,,98,2,1,88,426,199801
69322,1,,149,3,1,88,426,199801
69322,1,,96,2,1,88,426,199801
69322,1,,101,2,1,88,426,199801
69322,1,,114,2,1,88,426,199801
69322,2,,91,2,1,88,426,199801
69322,1,,139,2,1,88,426,199801
69322,1,,114,3,1,88,426,199801
69322,1,,118,2,1,88,426,199801
69322,1,,95,2,1,88,426,199801
69322,1,,133,2,1,88,426,199801
69322,1,,122,2,1,88,426,199801
69322,1,,146,3,1,88,426,199801
69322,1,,102,2,1,88,426,199801
69322,1,,112,2,1,88,426,199801
69322,1,,122,2,1,88,426,199801
69322,1,,84,2,1,88,426,199801
69322,1,,111,2,1,88,426,199801
69322,1,,112,2,1,88,426,199801
69322,1,,153,3,1,88,426,199801
69322,1,,101,3,1,88,426,199801
69322,1,,119,2,1,88,426,199801
69322,1,,116,2,1,88,426,199801
69322,2,,91,2,1,88,426,199801
69322,2,,88,2,1,88,426,199801
69322,2,,96,2,1,88,426,199801
69322,2,,90,2,1,88,426,199801
69322,2,,96,2,1,88,426,199801
69322,2,,111,2,1,88,426,199801
69322,1,,104,2,1,88,426,199801
69322,1,,135,2,1,88,426,199801
69322,1,,126,2,1,88,426,199801
69322,2,,97,2,1,88,426,199801
69322,1,,114,2,1,88,426,199801
69322,1,,141,3,1,88,426,199801
69322,1,,125,3,1,88,426,199801
69322,1,,147,3,1,88,426,199801
69322,1,,107,2,1,88,426,199801
69322,2,,99,2,1,88,426,199801
69322,1,,117,2,1,88,426,199801
68580,1,98,,4,1,89,426,199801
69322,1,,94,2,1,89,426,199801
69322,1,,89,2,1,89,426,199801
69322,2,,122,2,1,89,426,199801
69322,2,,141,2,1,89,426,199801
69322,2,,101,2,1,89,426,199801
69322,2,,122,1,1,89,426,199801
69322,2,,133,1,1,89,426,199801
69322,2,,107,2,1,89,426,199801
69322,1,,116,2,1,89,426,199801
69322,2,,94,2,1,89,426,199801
69322,1,,118,2,1,89,426,199801
69322,2,,84,2,1,89,426,199801
69322,1,,97,2,1,89,426,199801
69322,1,,91,2,1,89,426,199801
69322,2,,93,2,1,89,426,199801
69322,2,,77,2,1,89,426,199801
69322,2,,82,2,1,89,426,199801
69322,1,,100,2,1,89,426,199801
69322,2,,71,2,1,89,426,199801
69322,1,,134,2,1,89,426,199801
69322,1,,122,2,1,89,426,199801
69322,1,,128,2,1,89,426,199801
69322,1,,103,2,1,89,426,199801
69322,1,,105,2,1,89,426,199801
69322,1,,117,2,1,89,426,199801
69322,1,,87,2,1,89,426,199801
69322,1,,110,2,1,89,426,199801
69322,2,,136,1,1,89,426,199801
69322,1,,118,2,1,89,426,199801
69322,1,,124,3,1,89,426,199801
69322,1,,130,3,1,89,426,199801
69322,1,,126,3,1,89,426,199801
69322,1,,152,4,1,89,426,199801
69322,1,,146,5,1,89,426,199801
69322,1,,107,2,1,89,426,199801
69322,1,,129,2,1,89,426,199801
69322,1,,161,4,1,89,426,199801
69322,1,,157,5,1,89,426,199801
68560,1,81,,2,1,88,427,199801
68560,1,90,,2,1,88,427,199801
68560,1,91,,2,1,88,427,199801
68560,1,92,,2,1,88,427,199801
68560,1,96,,2,1,88,427,199801
68560,1,112,,2,1,88,427,199801
68560,1,122,,2,1,88,427,199801
68560,1,125,,2,1,88,427,199801
68560,1,130,,4,1,88,427,199801
68560,1,147,,4,1,88,427,199801
68580,1,103,,3,1,88,427,199801
68580,1,123,,3,1,88,427,199801
68580,1,88,,3,1,88,427,199801
68580,1,83,,4,1,88,427,199801
68580,1,77,,5,1,88,427,199801
68580,1,80,,3,1,88,427,199801
68580,1,82,,3,1,88,427,199801
68580,1,86,,5,1,88,427,199801
69322,1,,132,2,1,88,427,199801
69322,2,,143,2,1,88,427,199801
69322,2,,101,2,1,88,427,199801
69322,2,,89,2,1,88,427,199801
69322,2,,104,2,1,88,427,199801
69322,2,,105,2,1,88,427,199801
69322,2,,103,2,1,88,427,199801
69322,2,,99,2,1,88,427,199801
69322,2,,111,2,1,88,427,199801
69322,1,,162,3,1,88,427,199801
69322,2,,95,2,1,88,427,199801
69322,1,,150,2,1,88,427,199801
69322,1,,111,2,1,88,427,199801
69322,1,,107,2,1,88,427,199801
69322,1,,107,2,1,88,427,199801
69322,1,,103,2,1,88,427,199801
69322,1,,105,2,1,88,427,199801
69322,1,,103,2,1,88,427,199801
69322,1,,109,2,1,88,427,199801
69322,2,,102,2,1,88,427,199801
68560,1,102,,4,1,89,427,199801
69322,2,,99,2,1,89,427,199801
69322,2,,87,2,1,89,427,199801
69322,2,,138,2,1,89,427,199801
69322,2,,78,2,1,89,427,199801
69322,2,,98,2,1,89,427,199801
69322,2,,129,2,1,89,427,199801
69322,2,,124,2,1,89,427,199801
69322,2,,127,2,1,89,427,199801
69322,2,,134,2,1,89,427,199801
69322,2,,144,2,1,89,427,199801
69322,2,,104,2,1,89,427,199801
69322,2,,95,2,1,89,427,199801
69322,2,,150,2,1,89,427,199801
69322,1,,92,2,1,89,427,199801
69322,2,,123,2,1,89,427,199801
69322,1,,127,3,1,89,427,199801
69322,1,,133,3,1,89,427,199801
69322,1,,126,2,1,89,427,199801
69322,1,,98,2,1,89,427,199801
69322,1,,112,2,1,89,427,199801
69322,2,,125,2,1,89,427,199801
69322,1,,122,3,1,89,427,199801
69322,1,,99,2,1,89,427,199801
69322,1,,138,3,1,89,427,199801
69322,1,,136,3,1,89,427,199801
69322,1,,147,4,1,89,427,199801
69322,1,,120,3,1,89,427,199801
69322,1,,95,2,1,89,427,199801
69322,1,,106,2,1,89,427,199801
68560,1,82,,2,1,88,428,199801
68560,1,150,,4,1,88,428,199801
68560,1,155,,4,1,88,428,199801
68580,1,85,,3,1,88,428,199801
68580,1,76,,4,1,88,428,199801
69322,1,,136,2,1,88,428,199801
69322,1,,117,2,1,88,428,199801
69322,1,,111,3,1,88,428,199801
69322,1,,117,2,1,88,428,199801
69322,1,,88,2,1,88,428,199801
69322,1,,121,2,1,88,428,199801
69322,1,,110,2,1,88,428,199801
69322,1,,122,2,1,88,428,199801
69322,1,,126,2,1,88,428,199801
69322,1,,141,3,1,88,428,199801
69322,2,,120,2,1,88,428,199801
69322,2,,114,2,1,88,428,199801
69322,1,,113,2,1,88,428,199801
69322,1,,117,2,1,88,428,199801
69322,2,,94,2,1,88,428,199801
69322,2,,137,2,1,88,428,199801
69322,2,,117,2,1,88,428,199801
69322,2,,128,2,1,88,428,199801
69322,2,,120,2,1,88,428,199801
69322,2,,99,2,1,88,428,199801
69322,2,,131,2,1,88,428,199801
69322,2,,124,2,1,88,428,199801
69322,2,,109,2,1,88,428,199801
69322,2,,143,2,1,88,428,199801
69322,2,,109,2,1,88,428,199801
69322,2,,138,2,1,88,428,199801
69322,1,,125,2,1,89,428,199801
69322,1,,127,2,1,89,428,199801
69322,1,,124,2,1,89,428,199801
69322,1,,142,2,1,89,428,199801
69322,1,,163,5,1,89,428,199801
68560,1,71,,2,1,88,429,199801
68560,1,73,,2,1,88,429,199801
68560,1,78,,2,1,88,429,199801
68560,1,80,,2,1,88,429,199801
68560,1,80,,2,1,88,429,199801
68560,1,84,,2,1,88,429,199801
68560,1,85,,2,1,88,429,199801
68560,1,85,,2,1,88,429,199801
68560,1,88,,2,1,88,429,199801
68560,1,88,,2,1,88,429,199801
68560,1,92,,2,1,88,429,199801
68560,1,94,,2,1,88,429,199801
68560,1,97,,2,1,88,429,199801
68560,1,102,,2,1,88,429,199801
68560,1,128,,4,1,88,429,199801
68560,1,130,,4,1,88,429,199801
68560,1,131,,4,1,88,429,199801
68560,1,136,,3,1,88,429,199801
68560,1,148,,2,1,88,429,199801
68560,1,161,,4,1,88,429,199801
68560,1,165,,4,1,88,429,199801
68580,1,104,,3,1,88,429,199801
68580,1,78,,5,1,88,429,199801
68580,1,97,,4,1,88,429,199801
68580,1,100,,4,1,88,429,199801
68580,1,116,,3,1,88,429,199801
68580,1,96,,3,1,88,429,199801
68580,1,86,,3,1,88,429,199801
68580,1,107,,3,1,88,429,199801
68580,1,101,,3,1,88,429,199801
68580,1,93,,3,1,88,429,199801
68580,1,93,,3,1,88,429,199801
68580,1,63,,5,1,88,429,199801
69322,2,,116,2,1,88,429,199801
69322,2,,125,2,1,88,429,199801
69322,2,,104,2,1,88,429,199801
69322,2,,107,2,1,88,429,199801
